source,target,type,weight,line
app.middleware.tracing,app.middleware.tracing.set_llm_project_id,defines,1,350
app.middleware.tracing,app.middleware.tracing.set_llm_session_id,defines,1,291
app.middleware.tracing,app.middleware.tracing.set_llm_user_id,defines,1,311
app.middleware.tracing,app.middleware.tracing.set_llm_variant_id,defines,1,360
app.middleware.tracing,app.services.config_client.get,calls,1,104
app.middleware.tracing,app.services.config_client.set,calls,1,114
app.middleware.tracing,app.services.llm.base.get,calls,1,104
app.middleware.tracing,app.services.redis_client.get,calls,1,104
app.middleware.tracing,app.services.redis_client.set,calls,1,114
app.middleware.tracing,app.services.study.stream_metadata_store.get,calls,1,104
app.middleware.tracing,app.services.study.stream_metadata_store.set,calls,1,114
app.middleware.tracing,app.services.video.template_matcher.match,calls,1,75
app.middleware.tracing,app.skills.registry.get,calls,1,104
app.middleware.tracing,app.skills.runtime.get,calls,1,104
app.models.bible,app.models.bible.CourseBible,defines,1,71
app.models.bible,app.models.bible.ExerciseRecord,defines,1,113
app.models.bible,app.models.bible.ModuleExercisePlan,defines,1,42
app.models.bible,app.models.bible.ModuleSkills,defines,1,33
app.models.bible,app.models.bible.RecurringCharacter,defines,1,53
app.models.bible,app.models.bible.SkillRecord,defines,1,105
app.models.bible,app.models.bible.SkillRegistry,defines,1,126
app.models.bible,app.models.bible.TermEntry,defines,1,23
app.models.bible,app.models.bible.get_exercise_plan_for_module,defines,1,92
app.models.bible,app.models.bible.get_skills_for_module,defines,1,88
app.models.bible,app.models.bible.get_terms_for_module,defines,1,84
app.models.bible,app.models.bible.render_context_for_module,defines,1,138
app.models.course,app.models.course.CaseStudy,defines,1,148
app.models.course,app.models.course.ChallengingExercise,defines,1,102
app.models.course,app.models.course.ComprehensionQuestion,defines,1,178
app.models.course,app.models.course.Config,defines,1,240
app.models.course,app.models.course.CourseCreationInput,defines,1,16
app.models.course,app.models.course.CourseOutline,defines,1,226
app.models.course,app.models.course.Exercise,defines,1,268
app.models.course,app.models.course.ExpectedImpact,defines,1,135
app.models.course,app.models.course.GenerationProgressEvent,defines,1,405
app.models.course,app.models.course.GenerationResult,defines,1,420
app.models.course,app.models.course.GuidedExercise,defines,1,62
app.models.course,app.models.course.Lesson,defines,1,288
app.models.course,app.models.course.Module,defines,1,358
app.models.course,app.models.course.ModuleOutline,defines,1,202
app.models.course,app.models.course.NextSteps,defines,1,185
app.models.course,app.models.course.OutlineGenerationResponse,defines,1,393
app.models.course,app.models.course.PedagogyFocus,defines,1,36
app.models.course,app.models.course.SemiGuidedExercise,defines,1,82
app.models.course,app.models.course.TokenUsage,defines,1,350
app.models.enrichment_v1,app.models.enrichment_v1.CourseEnrichmentSummary,defines,1,48
app.models.enrichment_v1,app.models.enrichment_v1.EnrichLessonRequest,defines,1,8
app.models.enrichment_v1,app.models.enrichment_v1.EnrichLessonResponse,defines,1,25
app.models.enrichment_v1,app.models.enrichment_v1.ObjectivesResult,defines,1,38
app.models.enrichment_v1,app.models.enrichment_v1.TokenUsage,defines,1,16
app.models.enrichment_v1,app.models.enrichment_v1.total,defines,1,21
app.models.environment,app.models.environment.EnvironmentProfile,defines,1,31
app.models.environment,app.models.environment.ProjectStructure,defines,1,12
app.models.environment,app.models.environment.ToolMatch,defines,1,22
app.models.graph,app.models.graph.CaseStudyBlock,defines,1,54
app.models.graph,app.models.graph.CharacterRef,defines,1,157
app.models.graph,app.models.graph.DataRef,defines,1,165
app.models.graph,app.models.graph.ExampleBlock,defines,1,33
app.models.graph,app.models.graph.ExerciseBlock,defines,1,42
app.models.graph,app.models.graph.GraphBlueprint,defines,1,145
app.models.graph,app.models.graph.GraphEdge,defines,1,136
app.models.graph,app.models.graph.GraphNode,defines,1,124
app.models.graph,app.models.graph.NodeContext,defines,1,173
app.models.graph,app.models.graph.QuizBlock,defines,1,75
app.models.graph,app.models.graph.RecapBlock,defines,1,95
app.models.graph,app.models.graph.ReflectionBlock,defines,1,66
app.models.graph,app.models.graph.TheoryBlock,defines,1,23
app.models.graph,app.models.graph.validate_correct_index_bounds,defines,1,86
app.models.pipeline_v3,app.models.pipeline_v3.Cluster,defines,1,46
app.models.pipeline_v3,app.models.pipeline_v3.ClusterComplexity,defines,1,23
app.models.pipeline_v3,app.models.pipeline_v3.CoherenceIssue,defines,1,286
app.models.pipeline_v3,app.models.pipeline_v3.CoherenceResult,defines,1,292
app.models.pipeline_v3,app.models.pipeline_v3.Concept,defines,1,29
app.models.pipeline_v3,app.models.pipeline_v3.ContentParams,defines,1,130
app.models.pipeline_v3,app.models.pipeline_v3.CourseBible,defines,1,97
app.models.pipeline_v3,app.models.pipeline_v3.CoursePlan,defines,1,242
app.models.pipeline_v3,app.models.pipeline_v3.CumulativeContext,defines,1,345
app.models.pipeline_v3,app.models.pipeline_v3.DerivedStructure,defines,1,162
app.models.pipeline_v3,app.models.pipeline_v3.DomainClassification,defines,1,110
app.models.pipeline_v3,app.models.pipeline_v3.Edge,defines,1,38
app.models.pipeline_v3,app.models.pipeline_v3.EdgeType,defines,1,17
app.models.pipeline_v3,app.models.pipeline_v3.ExerciseArchetypes,defines,1,81
app.models.pipeline_v3,app.models.pipeline_v3.ExerciseSpec,defines,1,186
app.models.pipeline_v3,app.models.pipeline_v3.FilteredGraph,defines,1,151
app.models.pipeline_v3,app.models.pipeline_v3.IdeaSpec,defines,1,122
app.models.pipeline_v3,app.models.pipeline_v3.KnowledgeGraph,defines,1,54
app.models.pipeline_v3,app.models.pipeline_v3.LessonPlan,defines,1,200
app.models.pipeline_v3,app.models.pipeline_v3.LessonReviewResult,defines,1,278
app.models.pipeline_v3,app.models.pipeline_v3.LessonType,defines,1,178
app.models.pipeline_v3,app.models.pipeline_v3.ModelSelection,defines,1,370
app.models.pipeline_v3,app.models.pipeline_v3.ModulePlan,defines,1,218
app.models.pipeline_v3,app.models.pipeline_v3.ModuleSummary,defines,1,335
app.models.pipeline_v3,app.models.pipeline_v3.PipelinePhase,defines,1,311
app.models.pipeline_v3,app.models.pipeline_v3.PipelineStage,defines,1,304
app.models.pipeline_v3,app.models.pipeline_v3.PipelineState,defines,1,323
app.models.pipeline_v3,app.models.pipeline_v3.PlanReviewResult,defines,1,271
app.models.pipeline_v3,app.models.pipeline_v3.ProjectThread,defines,1,87
app.models.pipeline_v3,app.models.pipeline_v3.QualityScore,defines,1,297
app.models.pipeline_v3,app.models.pipeline_v3.RealworldSpec,defines,1,194
app.models.pipeline_v3,app.models.pipeline_v3.RemovedConcept,defines,1,145
app.models.pipeline_v3,app.models.pipeline_v3.SkillLevel,defines,1,76
app.models.pipeline_v3,app.models.pipeline_v3.VariantPlan,defines,1,169
app.models.pipeline_v3,app.models.pipeline_v3._check_lesson_types,defines,1,229
app.models.pipeline_v3,app.models.pipeline_v3._check_plan_has_checkpoint,defines,1,248
app.models.pipeline_v3,app.models.pipeline_v3._check_specs,defines,1,210
app.models.pipeline_v3,app.models.pipeline_v3.all_concepts_taught,defines,1,349
app.models.pipeline_v3,app.models.pipeline_v3.all_skills,defines,1,357
app.models.pipeline_v3,app.models.pipeline_v3.all_terminology,defines,1,353
app.models.pipeline_v3,app.models.pipeline_v3.concept_ids,defines,1,60
app.models.pipeline_v3,app.models.pipeline_v3.concepts_by_difficulty,defines,1,68
app.models.pipeline_v3,app.models.pipeline_v3.is_resumable,defines,1,331
app.models.pipeline_v3,app.models.pipeline_v3.latest_project_state,defines,1,361
app.models.pipeline_v3,app.models.pipeline_v3.lesson_count,defines,1,238
app.models.pipeline_v3,app.models.pipeline_v3.prerequisites_for,defines,1,63
app.models.pipeline_v3,app.models.pipeline_v3.total_lessons,defines,1,264
app.models.pipeline_v3,app.services.config_client.set,calls,1,66
app.models.pipeline_v3,app.services.redis_client.set,calls,1,66
app.models.pipeline_v3,app.services.study.stream_metadata_store.set,calls,1,66
app.models.qa_audit,app.models.qa_audit.Finding,defines,1,36
app.models.qa_audit,app.models.qa_audit.Fix,defines,1,50
app.models.qa_audit,app.models.qa_audit.FixType,defines,1,21
app.models.qa_audit,app.models.qa_audit.PassType,defines,1,15
app.models.qa_audit,app.models.qa_audit.QAApplyFixRequest,defines,1,87
app.models.qa_audit,app.models.qa_audit.QAApplyFixResponse,defines,1,92
app.models.qa_audit,app.models.qa_audit.QAAuditRequest,defines,1,31
app.models.qa_audit,app.models.qa_audit.QAAuditResponse,defines,1,81
app.models.qa_audit,app.models.qa_audit.QAReport,defines,1,72
app.models.qa_audit,app.models.qa_audit.QASummary,defines,1,61
app.models.qa_audit,app.models.qa_audit.Severity,defines,1,9
app.models.qa_audit,app.models.qa_audit.Verdict,defines,1,26
app.models.validation,app.models.validation.BilingualCriteria,defines,1,291
app.models.validation,app.models.validation.DeweyCriteria,defines,1,240
app.models.validation,app.models.validation.DimensionScore,defines,1,62
app.models.validation,app.models.validation.FroebelCriteria,defines,1,223
app.models.validation,app.models.validation.HerbartCriteria,defines,1,206
app.models.validation,app.models.validation.LanguageCriteria,defines,1,274
app.models.validation,app.models.validation.MontessoriCriteria,defines,1,257
app.models.validation,app.models.validation.QualityScoreCard,defines,1,89
app.models.validation,app.models.validation.ValidationCriteria,defines,1,305
app.models.validation,app.models.validation.ValidationDimension,defines,1,18
app.models.validation,app.models.validation.ValidationIssue,defines,1,35
app.models.validation,app.models.validation.ValidationResult,defines,1,158
app.models.validation,app.models.validation.ValidationSeverity,defines,1,28
app.models.validation,app.models.validation.calculate_grade,defines,1,147
app.monitoring,app.monitoring.capture_circuit_breaker_event,defines,1,34
app.monitoring,app.monitoring.capture_coherence_route_error,defines,1,237
app.monitoring,app.monitoring.capture_llm_error,defines,1,123
app.monitoring,app.monitoring.capture_pipeline_event,defines,1,180
app.monitoring,app.monitoring.enrich_sentry_context,defines,1,86
app.monitoring,app.monitoring.get_circuit_breaker_summary,defines,1,283
app.monitoring,app.services.context7_client.Context7Client,calls,1,302
app.monitoring,app.services.redis_client.get_circuit_stats,calls,1,295
app.monitoring,app.services.redis_client.get_resilient_redis,calls,1,294
app.prompts.interview_prompts,app.prompts.interview_prompts.InterviewStep,defines,1,19
app.prompts.interview_prompts,app.prompts.interview_prompts.get_claude_prompt_for_step,defines,1,298
app.prompts.interview_prompts,app.prompts.interview_prompts.get_course_summary,defines,2,254
app.prompts.interview_prompts,app.prompts.interview_prompts.get_format_label,defines,2,171
app.prompts.interview_prompts,app.prompts.interview_prompts.get_level_label,defines,2,161
app.prompts.interview_prompts,app.prompts.interview_prompts.get_spark_system_prompt,defines,1,88
app.prompts.interview_prompts,app.prompts.interview_prompts.get_step_prompt,defines,2,176
app.prompts.interview_prompts,app.prompts.interview_prompts.get_step_system_context,defines,2,115
app.prompts.interview_prompts,app.prompts.interview_prompts.get_style_label,defines,2,166
app.prompts.interview_prompts,app.prompts.interview_prompts.get_validation_response,defines,1,204
app.prompts.interview_prompts,app.prompts.interview_prompts.get_welcome_message,defines,1,101
app.prompts.interview_prompts,app.prompts.loader.render,calls,1,90
app.prompts.interview_prompts,app.services.config_client.get,calls,1,126
app.prompts.interview_prompts,app.services.llm.base.get,calls,1,126
app.prompts.interview_prompts,app.services.redis_client.get,calls,1,126
app.prompts.interview_prompts,app.services.study.stream_metadata_store.get,calls,1,126
app.prompts.interview_prompts,app.skills.registry.get,calls,1,126
app.prompts.interview_prompts,app.skills.runtime.get,calls,1,126
app.prompts.loader,app.prompts.loader.PromptLoader,defines,1,16
app.prompts.loader,app.prompts.loader._get_env,defines,2,32
app.prompts.loader,app.prompts.loader.render,defines,2,50
app.prompts.loader,app.prompts.loader.render_cached,defines,1,71
app.prompts.loader,app.prompts.loader.reset,defines,1,106
app.prompts.tutor_system_prompt,app.prompts.loader.render,calls,1,114
app.prompts.tutor_system_prompt,app.prompts.tutor_system_prompt.TutorPromptBuilder,defines,1,55
app.prompts.tutor_system_prompt,app.prompts.tutor_system_prompt.build_system_prompt,defines,1,117
app.prompts.tutor_system_prompt,app.prompts.tutor_system_prompt.build_system_prompt_from_template,defines,1,100
app.prompts.tutor_system_prompt,app.prompts.tutor_system_prompt.build_system_prompt_with_limit,defines,1,176
app.prompts.tutor_system_prompt,app.prompts.tutor_system_prompt.estimate_tokens,defines,2,157
app.prompts.tutor_system_prompt,app.prompts.tutor_system_prompt.get_context_token_count,defines,1,237
app.prompts.tutor_system_prompt,app.prompts.tutor_system_prompt.get_default_context,defines,2,140
app.prompts.tutor_system_prompt,app.services.config_client.get,calls,1,232
app.prompts.tutor_system_prompt,app.services.llm.base.get,calls,1,232
app.prompts.tutor_system_prompt,app.services.redis_client.get,calls,1,232
app.prompts.tutor_system_prompt,app.services.study.stream_metadata_store.get,calls,1,232
app.prompts.tutor_system_prompt,app.services.study.token_budget.estimate_tokens,calls,1,202
app.prompts.tutor_system_prompt,app.services.token_estimator.estimate_tokens,calls,1,202
app.prompts.tutor_system_prompt,app.skills.registry.get,calls,1,232
app.prompts.tutor_system_prompt,app.skills.runtime.get,calls,1,232
app.redis_keys,app.config.get_settings,calls,1,20
app.redis_keys,app.redis_keys._get_environment,defines,2,17
app.redis_keys,app.redis_keys.cleanup_lock_key,defines,1,189
app.redis_keys,app.redis_keys.course_generation_lock_key,defines,1,238
app.redis_keys,app.redis_keys.course_generation_state_key,defines,1,222
app.redis_keys,app.redis_keys.deserialize_cached_value,defines,1,311
app.redis_keys,app.redis_keys.get_cache_metadata,defines,1,353
app.redis_keys,app.redis_keys.get_session_cleanup_keys,defines,1,255
app.redis_keys,app.redis_keys.job_progress_channel,defines,1,213
app.redis_keys,app.redis_keys.job_state_key,defines,1,203
app.redis_keys,app.redis_keys.personality_rate_limit_key,defines,1,71
app.redis_keys,app.redis_keys.rate_limit_key,defines,1,61
app.redis_keys,app.redis_keys.redis_key,defines,2,34
app.redis_keys,app.redis_keys.serialize_cached_value,defines,1,282
app.redis_keys,app.redis_keys.spark_buffer_key,defines,2,160
app.redis_keys,app.redis_keys.spark_cancel_key,defines,1,184
app.redis_keys,app.redis_keys.spark_completed_modules_key,defines,2,170
app.redis_keys,app.redis_keys.spark_events_key,defines,2,155
app.redis_keys,app.redis_keys.spark_module_backup_pattern,defines,1,175
app.redis_keys,app.redis_keys.spark_pause_key,defines,2,150
app.redis_keys,app.redis_keys.spark_progress_key,defines,2,145
app.redis_keys,app.redis_keys.spark_regen_counts_key,defines,2,165
app.redis_keys,app.redis_keys.spark_sequence_key,defines,2,119
app.redis_keys,app.redis_keys.spark_state_key,defines,2,108
app.redis_keys,app.redis_keys.spark_stream_key,defines,2,97
app.redis_keys,app.redis_keys.spark_timeline_key,defines,1,130
app.redis_keys,app.redis_keys.video_script_rate_limit_key,defines,1,82
app.redis_keys,app.services.config_client.get,calls,1,344
app.redis_keys,app.services.llm.base.get,calls,1,344
app.redis_keys,app.services.redis_client.get,calls,1,344
app.redis_keys,app.services.study.stream_metadata_store.get,calls,1,344
app.redis_keys,app.skills.registry.get,calls,1,344
app.redis_keys,app.skills.runtime.get,calls,1,344
app.routers.adaptive,app.dependencies.llm.get_llm_client_for_operation,calls,1,75
app.routers.adaptive,app.routers.adaptive.AdaptPlanRequest,defines,1,64
app.routers.adaptive,app.routers.adaptive.CourseCurriculum,defines,1,56
app.routers.adaptive,app.routers.adaptive.KeyFile,defines,1,18
app.routers.adaptive,app.routers.adaptive.LessonSummary,defines,1,43
app.routers.adaptive,app.routers.adaptive.ModuleSummary,defines,1,50
app.routers.adaptive,app.routers.adaptive.ProjectContext,defines,1,35
app.routers.adaptive,app.routers.adaptive.ProjectInstructions,defines,2,23
app.routers.adaptive,app.routers.adaptive.ProjectStructure,defines,1,29
app.routers.adaptive,app.routers.adaptive.adapt_plan,defines,1,73
app.routers.adaptive,app.routers.generation_v3.generate_plan,calls,1,84
app.routers.adaptive,app.services.llm.adaptive_plan_service.AdaptivePlanService,calls,1,82
app.routers.adaptive,app.services.llm.adaptive_plan_service.generate_plan,calls,1,84
app.routers.admin,app.config.get_settings,calls,1,91
app.routers.admin,app.routers.admin.CacheMetricsResponse,defines,1,50
app.routers.admin,app.routers.admin.CleanupResponse,defines,2,33
app.routers.admin,app.routers.admin.SchedulerStatusResponse,defines,2,43
app.routers.admin,app.routers.admin.get_cache_metrics,defines,1,252
app.routers.admin,app.routers.admin.get_scheduler_status,defines,1,191
app.routers.admin,app.routers.admin.manual_cleanup,defines,1,136
app.routers.admin,app.routers.admin.verify_admin_token,defines,1,73
app.routers.admin,app.scheduler.get_scheduler,calls,1,204
app.routers.admin,app.scheduler.run_cleanup_now,calls,1,150
app.routers.admin,app.services.config_client.get,calls,1,181
app.routers.admin,app.services.llm.base.get,calls,1,181
app.routers.admin,app.services.redis_client.get,calls,1,181
app.routers.admin,app.services.study.stream_metadata_store.get,calls,1,181
app.routers.admin,app.skills.registry.get,calls,1,181
app.routers.admin,app.skills.runtime.get,calls,1,181
app.routers.analytics,app.routers.analytics.AnalyticsService,defines,2,42
app.routers.analytics,app.routers.analytics.__init__,defines,1,45
app.routers.analytics,app.routers.analytics._get_cached_or_query,defines,2,49
app.routers.analytics,app.routers.analytics.ensure_naive_utc,defines,2,17
app.routers.analytics,app.routers.analytics.get_performance,defines,1,871
app.routers.analytics,app.routers.analytics.get_performance_data,defines,1,491
app.routers.analytics,app.routers.analytics.get_quality,defines,1,753
app.routers.analytics,app.routers.analytics.get_quality_data,defines,1,231
app.routers.analytics,app.routers.analytics.get_trends,defines,1,930
app.routers.analytics,app.routers.analytics.get_trends_data,defines,1,587
app.routers.analytics,app.routers.analytics.get_usage,defines,1,691
app.routers.analytics,app.routers.analytics.get_usage_data,defines,1,83
app.routers.analytics,app.routers.analytics.get_validation,defines,1,812
app.routers.analytics,app.routers.analytics.get_validation_data,defines,1,379
app.routers.analytics,app.routers.courses.get_database_service,calls,1,714
app.routers.analytics,app.services.config_client.get,calls,1,60
app.routers.analytics,app.services.database.get_database_service,calls,1,714
app.routers.analytics,app.services.llm.base.get,calls,1,60
app.routers.analytics,app.services.redis_client.get,calls,1,60
app.routers.analytics,app.services.redis_client.get_resilient_redis,calls,1,715
app.routers.analytics,app.services.study.stream_metadata_store.get,calls,1,60
app.routers.analytics,app.skills.registry.get,calls,1,60
app.routers.analytics,app.skills.runtime.get,calls,1,60
app.routers.certificates,app.dependencies.llm.get_llm_client_for_operation_with_selection,calls,1,48
app.routers.certificates,app.llm.adapter.chat,calls,1,60
app.routers.certificates,app.prompts.loader.render,calls,1,54
app.routers.certificates,app.routers.certificates.GenerateSummaryRequest,defines,1,32
app.routers.certificates,app.routers.certificates.GenerateSummaryResponse,defines,2,38
app.routers.certificates,app.routers.certificates.generate_certificate_summary,defines,1,43
app.routers.certificates,app.services.llm.base.Message,calls,1,61
app.routers.certificates,app.services.llm.base.chat,calls,1,60
app.routers.certificates,app.services.llm.providers.anthropic.chat,calls,1,60
app.routers.certificates,app.services.llm.providers.gemini.chat,calls,1,60
app.routers.certificates,app.services.llm.providers.openai.chat,calls,1,60
app.routers.certificates,app.services.llm.tracked.chat,calls,1,60
app.routers.course_metadata,app.dependencies.llm.get_llm_client_for_operation,calls,1,85
app.routers.course_metadata,app.middleware.tracing.set_llm_operation_type,calls,1,99
app.routers.course_metadata,app.models.course.TokenUsage,calls,1,114
app.routers.course_metadata,app.models.enrichment_v1.TokenUsage,calls,1,114
app.routers.course_metadata,app.routers.course_metadata.Config,defines,1,58
app.routers.course_metadata,app.routers.course_metadata.ExtractMetadataRequest,defines,1,47
app.routers.course_metadata,app.routers.course_metadata.ExtractMetadataResponse,defines,2,62
app.routers.course_metadata,app.routers.course_metadata.TokenUsage,defines,2,39
app.routers.course_metadata,app.routers.course_metadata.extract_course_metadata,defines,1,81
app.routers.course_metadata,app.routers.course_metadata.list_categories,defines,1,128
app.routers.course_metadata,app.routers.course_metadata.list_target_roles,defines,1,148
app.routers.course_metadata,app.routers.ideas.TokenUsage,calls,1,114
app.routers.course_metadata,app.routers.knowledge.TokenUsage,calls,1,114
app.routers.course_metadata,app.routers.llm.TokenUsage,calls,1,114
app.routers.course_metadata,app.routers.mcp.TokenUsage,calls,1,114
app.routers.course_metadata,app.routers.project.TokenUsage,calls,1,114
app.routers.course_metadata,app.routers.video_intro.TokenUsage,calls,1,114
app.routers.course_metadata,app.routers.video_prompt.TokenUsage,calls,1,114
app.routers.course_metadata,app.services.config_client.get,calls,1,127
app.routers.course_metadata,app.services.course_metadata_extractor.CourseMetadataExtractorService,calls,1,102
app.routers.course_metadata,app.services.course_metadata_extractor.extract_metadata,calls,1,103
app.routers.course_metadata,app.services.llm.base.get,calls,1,127
app.routers.course_metadata,app.services.materials_service.TokenUsage,calls,1,114
app.routers.course_metadata,app.services.redis_client.get,calls,1,127
app.routers.course_metadata,app.services.study.models.TokenUsage,calls,1,114
app.routers.course_metadata,app.services.study.stream_metadata_store.get,calls,1,127
app.routers.course_metadata,app.skills.registry.get,calls,1,127
app.routers.course_metadata,app.skills.runtime.get,calls,1,127
app.routers.courses,app.agents.base.execute,calls,1,148
app.routers.courses,app.agents.pipeline.execute,calls,1,148
app.routers.courses,app.agents.stages.lesson_agents.execute,calls,1,148
app.routers.courses,app.agents.stages.outline_agents.OutlineGenerator,calls,1,66
app.routers.courses,app.agents.stages.outline_agents.execute,calls,1,148
app.routers.courses,app.config.get_settings,calls,1,74
app.routers.courses,app.jobs.generate_course_job.GenerateCourseJob,calls,1,764
app.routers.courses,app.jobs.generate_course_job.execute,calls,1,148
app.routers.courses,app.jobs.regenerate_module_job.RegenerateModuleJob,calls,1,1111
app.routers.courses,app.jobs.regenerate_module_job.execute,calls,1,148
app.routers.courses,app.llm.gateway.generate_image,calls,1,126
app.routers.courses,app.llm.providers.base.generate_image,calls,1,126
app.routers.courses,app.llm.providers.gemini.generate_image,calls,1,126
app.routers.courses,app.llm.providers.openai.generate_image,calls,1,126
app.routers.courses,app.lua_scripts.execute,calls,1,148
app.routers.courses,app.middleware.tracing.set_llm_context,calls,1,795
app.routers.courses,app.models.course.CourseCreationInput,calls,1,395
app.routers.courses,app.models.course.CourseOutline,calls,1,766
app.routers.courses,app.models.course.ModuleOutline,calls,1,650
app.routers.courses,app.models.course.PedagogyFocus,calls,1,671
app.routers.courses,app.models.pipeline_v3.ModuleSummary,calls,1,1590
app.routers.courses,app.redis_keys.course_generation_lock_key,calls,1,616
app.routers.courses,app.redis_keys.course_generation_state_key,calls,1,2013
app.routers.courses,app.routers.adaptive.ModuleSummary,calls,1,1590
app.routers.courses,app.routers.courses.CancelGenerationResponse,defines,2,1397
app.routers.courses,app.routers.courses.CourseOutlineRequest,defines,1,157
app.routers.courses,app.routers.courses.CourseOutlineResponse,defines,2,199
app.routers.courses,app.routers.courses.DetailedProgressResponse,defines,2,1978
app.routers.courses,app.routers.courses.GenerateClaudeMdResponse,defines,2,1227
app.routers.courses,app.routers.courses.GenerateModulesRequest,defines,1,218
app.routers.courses,app.routers.courses.GenerateModulesResponse,defines,2,275
app.routers.courses,app.routers.courses.GenerationStatusResponse,defines,2,1389
app.routers.courses,app.routers.courses.GenerationSummaryResponse,defines,2,1515
app.routers.courses,app.routers.courses.HealthCheckResponse,defines,1,211
app.routers.courses,app.routers.courses.ModuleOutlineResponse,defines,2,181
app.routers.courses,app.routers.courses.ModuleSummary,defines,2,1504
app.routers.courses,app.routers.courses.RegenerateModuleRequest,defines,1,946
app.routers.courses,app.routers.courses.RegenerateModuleResponse,defines,2,979
app.routers.courses,app.routers.courses.ResumeGenerationRequest,defines,1,1652
app.routers.courses,app.routers.courses.ResumeGenerationResponse,defines,2,1688
app.routers.courses,app.routers.courses.TokenUsageResponse,defines,2,190
app.routers.courses,app.routers.courses._auto_generate_thumbnail,defines,2,105
app.routers.courses,app.routers.courses.cancel_generation,defines,1,1440
app.routers.courses,app.routers.courses.event_generator,defines,2,899
app.routers.courses,app.routers.courses.execute_job,defines,2,791
app.routers.courses,app.routers.courses.execute_regen_job,defines,2,1151
app.routers.courses,app.routers.courses.generate_claude_md,defines,2,1249
app.routers.courses,app.routers.courses.generate_course_outline,defines,1,297
app.routers.courses,app.routers.courses.generate_modules,defines,1,548
app.routers.courses,app.routers.courses.get_claude_client,defines,2,56
app.routers.courses,app.routers.courses.get_claude_md_generator,defines,1,1220
app.routers.courses,app.routers.courses.get_database,defines,1,79
app.routers.courses,app.routers.courses.get_database_service,defines,2,70
app.routers.courses,app.routers.courses.get_detailed_progress,defines,1,2001
app.routers.courses,app.routers.courses.get_generation_status,defines,1,1411
app.routers.courses,app.routers.courses.get_generation_summary,defines,1,1538
app.routers.courses,app.routers.courses.get_outline_generator,defines,2,61
app.routers.courses,app.routers.courses.get_r2_service,defines,1,1207
app.routers.courses,app.routers.courses.get_redis_client,defines,1,87
app.routers.courses,app.routers.courses.get_relationship_service,defines,2,96
app.routers.courses,app.routers.courses.get_token_usage,defines,1,507
app.routers.courses,app.routers.courses.regenerate_module,defines,1,1003
app.routers.courses,app.routers.courses.resume_generation,defines,1,1706
app.routers.courses,app.routers.courses.stream_generation_progress,defines,1,880
app.routers.courses,app.services.claude_md_generator.ClaudeMdGenerator,calls,1,1224
app.routers.courses,app.services.claude_md_generator.generate_claude_md,calls,1,1329
app.routers.courses,app.services.claude_md_generator.validate_content,calls,1,1340
app.routers.courses,app.services.config_client.close,calls,1,938
app.routers.courses,app.services.config_client.delete,calls,1,824
app.routers.courses,app.services.config_client.get,calls,1,501
app.routers.courses,app.services.config_client.set,calls,1,779
app.routers.courses,app.services.database.DatabaseService,calls,1,75
app.routers.courses,app.services.database.connect,calls,1,83
app.routers.courses,app.services.database.execute,calls,1,148
app.routers.courses,app.services.database.get_course_by_id,calls,1,591
app.routers.courses,app.services.database.get_course_modules,calls,1,637
app.routers.courses,app.services.database.get_database_service,calls,1,81
app.routers.courses,app.services.database.get_module,calls,1,1069
app.routers.courses,app.services.database.get_modules_with_lessons,calls,1,1557
app.routers.courses,app.services.database.save_claude_md_url,calls,1,1350
app.routers.courses,app.services.database.save_outline,calls,1,420
app.routers.courses,app.services.gemini_client.generate_image,calls,1,126
app.routers.courses,app.services.image_optimizer.optimize_image,calls,1,134
app.routers.courses,app.services.image_prompts.build_course_thumbnail_prompt,calls,1,121
app.routers.courses,app.services.llm.base.get,calls,1,501
app.routers.courses,app.services.llm.policy_validation.validate_content,calls,1,1340
app.routers.courses,app.services.objective_template_generator.generate_contextual_objectives,calls,1,655
app.routers.courses,app.services.objective_template_generator.generate_contextual_problem,calls,1,661
app.routers.courses,app.services.outline_generator.OutlineGenerator,calls,1,66
app.routers.courses,app.services.outline_generator.generate_outline,calls,1,404
app.routers.courses,app.services.outline_generator.validate_outline,calls,1,407
app.routers.courses,app.services.progress_emitter.close,calls,1,938
app.routers.courses,app.services.r2_client.R2Client,calls,1,115
app.routers.courses,app.services.r2_client.file_exists,calls,1,117
app.routers.courses,app.services.r2_client.get_image_url,calls,1,140
app.routers.courses,app.services.r2_client.is_configured,calls,1,117
app.routers.courses,app.services.r2_client.upload_file,calls,1,139
app.routers.courses,app.services.r2_storage.R2Service,calls,1,1211
app.routers.courses,app.services.r2_storage.upload_claude_md,calls,1,1343
app.routers.courses,app.services.rate_limiter.check_rate_limit,calls,1,339
app.routers.courses,app.services.rate_limiter.get_rate_limiter,calls,1,338
app.routers.courses,app.services.redis_client.close,calls,1,938
app.routers.courses,app.services.redis_client.delete,calls,1,824
app.routers.courses,app.services.redis_client.execute,calls,1,148
app.routers.courses,app.services.redis_client.get,calls,1,501
app.routers.courses,app.services.redis_client.set,calls,1,779
app.routers.courses,app.services.relationship_service.RelationshipService,calls,1,101
app.routers.courses,app.services.relationship_service.close,calls,1,938
app.routers.courses,app.services.relationship_service.get_relationship_context_for_prompt,calls,1,350
app.routers.courses,app.services.repositories.base.execute,calls,1,148
